,id,x,y,time
0,0,493.0,140.0,0.1376051902770996
1,0,492.0,135.5,0.1988842487335205
2,0,489.5,131.5,0.27199792861938477
3,0,487.5,126.0,0.3379662036895752
4,0,485.5,121.0,0.40107011795043945
5,0,483.5,114.0,0.4636421203613281
6,0,482.5,107.0,0.5298643112182617
7,0,482.0,100.5,0.5986881256103516
8,0,481.5,93.0,0.6608309745788574
9,0,481.5,86.0,0.7216682434082031
10,0,480.5,79.0,0.7802062034606934
11,0,480.5,72.5,0.8437540531158447
12,0,479.0,66.5,0.9027073383331299
13,0,478.0,59.5,0.9612390995025635
14,0,479.5,53.5,1.0195140838623047
15,0,478.5,46.0,1.0790181159973145
16,0,479.5,39.5,1.1464402675628662
17,0,480.0,33.5,1.2147941589355469
18,0,481.0,27.5,1.275461196899414
19,0,484.5,23.5,1.3351433277130127
20,0,487.0,17.5,1.3935623168945312
21,0,491.0,13.0,1.4536731243133545
22,0,498.0,9.5,1.5134882926940918
23,0,503.0,7.0,1.5755741596221924
24,0,512.0,4.5,1.633744239807129
25,0,522.0,4.0,1.6924622058868408
26,0,530.0,4.5,1.7471802234649658
27,0,537.0,5.0,1.8049840927124023
28,0,546.0,6.0,1.8634450435638428
29,0,555.0,9.0,1.9303350448608398
30,0,561.0,12.0,1.9880850315093994
31,0,569.0,16.0,2.0441253185272217
32,0,575.0,21.5,2.104297161102295
33,0,580.0,27.5,2.161029100418091
34,0,585.0,34.5,2.2176671028137207
35,0,591.0,41.5,2.278198003768921
36,0,595.0,48.5,2.3451011180877686
37,0,598.5,54.0,2.4026591777801514
38,0,601.0,59.0,2.4614830017089844
39,0,603.0,61.0,2.5152392387390137
40,0,604.5,61.5,2.5755860805511475
41,0,606.5,61.0,2.6313252449035645
42,0,607.5,62.0,2.6961891651153564
43,0,610.0,63.0,2.7537872791290283
44,0,611.0,64.0,2.812628984451294
45,0,613.5,65.0,2.8722150325775146
46,0,615.5,66.0,2.928713083267212
47,0,618.5,66.5,2.9878852367401123
48,0,620.5,67.0,3.0458831787109375
49,0,621.5,66.0,3.1058402061462402
50,0,623.0,66.0,3.1619603633880615
51,0,622.5,65.0,3.219326972961426
52,0,621.5,66.5,3.2782511711120605
53,0,621.5,70.0,3.337327241897583
54,0,620.5,73.0,3.39732027053833
55,0,620.5,77.0,3.462785005569458
56,0,621.0,82.0,3.5204992294311523
57,0,620.5,87.0,3.578402042388916
58,0,620.0,92.0,3.6354212760925293
59,0,620.0,97.0,3.6944751739501953
60,0,619.0,101.5,3.7539820671081543
61,0,618.5,105.5,3.8123903274536133
62,0,617.0,109.0,3.8696460723876953
63,0,617.0,111.5,3.9274532794952393
64,0,616.5,113.5,3.9843530654907227
65,0,616.0,114.5,4.041577100753784
66,0,618.0,114.5,4.100034236907959
67,0,617.0,116.5,4.159274101257324
68,0,616.5,118.5,4.21606707572937
69,0,617.0,121.5,4.276017189025879
70,0,616.0,125.0,4.333316087722778
71,0,615.5,128.5,4.388611078262329
72,0,615.0,132.0,4.448415994644165
73,0,614.0,136.5,4.503803253173828
74,0,613.5,140.0,4.5642311573028564
75,0,613.0,145.0,4.624840974807739
76,0,612.5,149.5,4.683310270309448
77,0,612.5,155.0,4.744070291519165
78,0,612.0,162.0,4.801120042800903
79,0,611.5,169.0,4.85843300819397
80,0,610.5,176.0,4.91601824760437
81,0,608.5,183.0,4.974164009094238
82,0,605.5,191.0,5.034374237060547
83,0,603.5,197.0,5.093472003936768
84,0,601.5,203.0,5.152823209762573
85,0,600.5,209.0,5.209654092788696
86,0,600.5,215.0,5.266938209533691
87,0,599.5,220.0,5.327438116073608
88,0,599.5,223.0,5.385790109634399
89,0,599.0,228.0,5.453570127487183
90,0,597.5,231.0,5.511239290237427
91,0,595.5,234.0,5.56951117515564
92,0,593.5,236.0,5.6356260776519775
93,0,591.5,238.0,5.692114353179932
94,0,590.5,239.0,5.751327991485596
95,0,589.0,241.0,5.810493230819702
96,0,587.5,243.0,5.869009256362915
97,0,586.5,244.5,5.927812099456787
98,0,585.5,246.0,5.984230279922485
99,0,586.0,248.5,6.043847322463989
100,0,584.0,249.0,6.102821111679077
101,0,583.5,250.5,6.169769048690796
102,0,583.5,251.5,6.2283852100372314
103,0,583.0,253.0,6.286806106567383
104,0,582.5,253.5,6.34361720085144
105,0,582.0,255.0,6.40181303024292
106,0,581.5,256.5,6.461750030517578
107,0,581.5,258.0,6.520575046539307
108,0,580.5,260.0,6.586798191070557
109,0,579.5,262.0,6.644826173782349
110,0,578.5,263.0,6.704698085784912
111,0,578.5,266.0,6.770914077758789
112,0,577.0,267.0,6.835594177246094
113,0,575.5,268.5,6.897524118423462
114,0,574.5,269.0,6.962558031082153
115,0,573.5,270.5,7.023754119873047
